FILE_NAME,FILE_SIZE,TIME,KDF,CIPHER,TRANSFORMATION,KEY_LENGTH
680.txt,1048575,149,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
362.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1462.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
264.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
71.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
99.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1355.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
54.txt,1048575,841,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
949.txt,1048575,810,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1399.txt,1048575,340,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
ac97c66793aa.txt,180,2,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
948.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1222.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1332.txt,1048575,149,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
61.txt,1048575,131,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
554.txt,1048575,132,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1474.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
405.txt,1048575,127,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
375.txt,1048575,132,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
324.txt,1048575,128,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1233.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1114.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1062.txt,1048575,220,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
986.txt,1048575,121,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1463.txt,1048575,128,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
419.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1046.txt,1048575,146,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
935.txt,1048575,146,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
230.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1219.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
89.txt,1048575,146,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1256.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1442.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
389.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1353.txt,1048575,148,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1275.txt,1048575,130,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
363.txt,1048575,154,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
298.txt,1048575,252,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
9e7e9b72ccb6.txt,5242875,659,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1110.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
544.txt,1048575,217,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1335.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1239.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
954.txt,1048575,126,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
307.txt,1048575,126,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
183.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
34.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
691.txt,1048575,128,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1478.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
715.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1220.txt,1048575,339,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1432.txt,1048575,197,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
187.txt,1048575,174,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1240.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
843.txt,1048575,177,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
725.txt,1048575,122,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
388.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
787.txt,1048575,167,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1195.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1427.txt,1048575,197,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
835.txt,1048575,162,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1383.txt,1048575,599,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
634.txt,1048575,687,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
191.txt,1048575,514,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
696.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
377.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1011.txt,1048575,599,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1095.txt,1048575,687,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
131.txt,1048575,150,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1426.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
662.txt,1048575,1024,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
624.txt,1048575,1178,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1094.txt,1048575,1329,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
418.txt,1048575,1176,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1265.txt,1048575,868,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1384.txt,1048575,151,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1425.txt,1048575,151,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
08.txt,1048575,162,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
633.txt,1048575,173,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
199.txt,1048575,190,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1203.txt,1048575,146,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
470.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1043.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
664.txt,1048575,238,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1264.txt,1048575,185,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
160.txt,1048575,136,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1339.txt,1048575,188,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1140.txt,1048575,191,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1443.txt,1048575,193,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
105.txt,1048575,147,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1107.txt,1048575,165,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
440.txt,1048575,157,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
517.txt,1048575,144,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
914.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
731.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
890.txt,1048575,146,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1093.txt,1048575,151,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
564.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
851.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1409.txt,1048575,149,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
987.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1161.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
356.txt,1048575,155,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
583.txt,1048575,148,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1205.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1255.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
656.txt,1048575,152,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
505.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
739.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
458.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
992.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
450.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1077.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
inputs,10,2,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1314.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1105.txt,1048575,151,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
498.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
155.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
802.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
280.txt,1048575,148,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
472.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
275.txt,1048575,148,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
120.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1018.txt,1048575,132,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
672.txt,1048575,127,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1291.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
616.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
212.txt,1048575,829,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1435.txt,1048575,136,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
833.txt,1048575,131,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
73.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1092.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1402.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1210.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
977.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
330.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
772.txt,1048575,864,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1115.txt,1048575,854,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
915.txt,1048575,694,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
146.txt,1048575,108,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1318.txt,1048575,120,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
106.txt,1048575,126,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
857.txt,1048575,226,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
41.txt,1048575,146,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1104.txt,1048575,147,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
628.txt,1048575,144,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1460.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
426.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
312.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
282.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1248.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
688.txt,1048575,144,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
288.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1016.txt,1048575,151,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
353.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1306.txt,1048575,152,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
528.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
189.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
504.txt,1048575,161,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
395.txt,1048575,318,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
336.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
934.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
918.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
5ab1710555eb7fa3d443dd80.txt,12582900,1660,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
162.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
776.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
840.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1312.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
979.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
213.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1274.txt,1048575,122,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
37.txt,1048575,128,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1429.txt,1048575,128,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
320.txt,1048575,123,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
785.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
660.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
250.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
690.txt,1048575,136,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1090.txt,1048575,168,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
809.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
40.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
467.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1258.txt,1048575,149,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
683.txt,1048575,144,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
23.txt,1048575,148,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
315.txt,1048575,151,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
964.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
481.txt,1048575,177,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
821.txt,1048575,147,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
64.txt,1048575,320,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
489.txt,1048575,162,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
869.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
60.txt,1048575,333,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1330.txt,1048575,200,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1289.txt,1048575,151,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
273.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
601.txt,1048575,185,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1108.txt,1048575,528,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
411.txt,1048575,233,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
754.txt,1048575,160,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
506.txt,1048575,131,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
875.txt,1048575,222,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
740.txt,1048575,316,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
803.txt,1048575,120,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
154.txt,1048575,130,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
101.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
873.txt,1048575,193,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
738.txt,1048575,533,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
0c9f4eed44d062981f8330ea.txt,310383782,43393,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
533.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
854.txt,1048575,119,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
329.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1241.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
66.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
970.txt,1048575,127,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
707.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
311.txt,1048575,144,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
784.txt,1048575,136,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
648.txt,1048575,159,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
658.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
107.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1188.txt,1048575,146,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1015.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
793.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
993.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1377.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
674.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
a,15728638,1998,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1285.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1153.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
274.txt,1048575,215,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
827.txt,1048575,136,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1496.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1125.txt,1048575,152,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
121.txt,1048575,779,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
736.txt,1048575,158,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1253.txt,1048575,168,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
245.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
384.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
763.txt,1048575,153,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1493.txt,1048575,151,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
314.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1130.txt,1048575,156,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
246.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
103.txt,1048575,153,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1175.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
730.txt,1048575,213,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
357.txt,1048575,149,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
457.txt,1048575,238,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
166.txt,1048575,376,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1121.txt,1048575,210,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
453.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1254.txt,1048575,153,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
518.txt,1048575,172,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
115.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
512.txt,1048575,156,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
643.txt,1048575,136,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
699.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
650.txt,1048575,363,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
916.txt,1048575,110,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
276.txt,1048575,93,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
1483.txt,1048575,83,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
1122.txt,1048575,54,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
1061.txt,1048575,51,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
1297.txt,1048575,53,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
219.txt,1048575,49,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
1067.txt,1048575,51,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
760.txt,1048575,51,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
532.txt,1048575,50,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
151.txt,1048575,51,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
391.txt,1048575,49,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
126.txt,1048575,61,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
1082.txt,1048575,68,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
434.txt,1048575,53,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
603.txt,1048575,48,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
1282.txt,1048575,47,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
612.txt,1048575,48,PBKDF2WithHmacSHA1,AES,AES/CBC/PKCS5Padding,128
